id,error_message,error_code,occurred_at,user_id,ip_address,url,http_method,user_agent,stack_trace
909,Search query failed,500,2024-03-24 12:53:05.101284,3,207.8.38.137,https://www.apparentintelligence.com/search,PUT,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2012-08-29 02:28:39 Firefox/14.0,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 449, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
910,Failed to load checkout page,503,2024-03-24 21:39:48.101284,27,209.147.176.203,https://www.apparentintelligence.com/checkout,GET,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/56.0.872.0 Safari/534.2","Traceback (most recent call last):
  File ""/app/order-history.py"", line 350, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
911,User authentication failed,401,2024-03-24 23:12:17.101284,108,178.255.196.184,https://www.apparentintelligence.com/login,POST,Opera/9.62.(Windows NT 6.0; kl-GL) Presto/2.9.169 Version/10.00,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 304, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
912,Item not available in stock,404,2024-03-25 03:43:44.101284,117,216.69.195.142,https://www.apparentintelligence.com/product-detail,GET,Mozilla/5.0 (Windows NT 5.1; ms-MY; rv:1.9.0.20) Gecko/2021-11-25 23:06:31 Firefox/3.6.2,"Traceback (most recent call last):
  File ""/app/cart.py"", line 50, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
913,Cart update failed,400,2024-03-25 12:21:00.101284,60,142.155.188.210,https://www.apparentintelligence.com/cart,PUT,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5 rv:6.0; hsb-DE) AppleWebKit/533.38.5 (KHTML, like Gecko) Version/5.0.5 Safari/533.38.5","Traceback (most recent call last):
  File ""/app/cart.py"", line 115, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
914,Search query failed,500,2024-03-26 00:58:05.101284,149,58.172.153.22,https://www.apparentintelligence.com/search,GET,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1),"Traceback (most recent call last):
  File ""/app/account.py"", line 102, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
915,Cart update failed,400,2024-03-26 10:10:38.101284,159,151.129.34.105,https://www.apparentintelligence.com/cart,POST,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 131, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
916,User authentication failed,401,2024-03-26 14:21:31.101284,60,78.59.90.241,https://www.apparentintelligence.com/account,GET,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0),"Traceback (most recent call last):
  File ""/app/cart.py"", line 447, in <module>
    raise Exception('User session expired')
Exception: User session expired"
917,Payment gateway timeout,504,2024-03-26 18:04:01.101284,194,220.153.70.154,https://www.apparentintelligence.com/checkout,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5; rv:1.9.3.20) Gecko/2019-06-16 17:34:03 Firefox/3.6.10,"Traceback (most recent call last):
  File ""/app/account.py"", line 238, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
918,Failed to load order history,500,2024-03-26 18:43:39.101284,40,174.104.251.244,https://www.apparentintelligence.com/order-history,PUT,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/53.0.853.0 Safari/534.2","Traceback (most recent call last):
  File ""/app/product-listing.py"", line 483, in <module>
    raise Exception('User session expired')
Exception: User session expired"
919,Item not available in stock,404,2024-03-27 02:05:40.101284,192,185.17.80.12,https://www.apparentintelligence.com/product-detail,GET,Opera/9.60.(Windows NT 6.1; mr-IN) Presto/2.9.161 Version/10.00,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 78, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
920,User authentication failed,401,2024-03-27 06:55:30.101284,172,21.118.28.70,https://www.apparentintelligence.com/account,PUT,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/37.0.829.0 Mobile/16V547 Safari/532.2","Traceback (most recent call last):
  File ""/app/search.py"", line 246, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
921,Search query failed,500,2024-03-27 08:33:33.101284,98,205.190.154.133,https://www.apparentintelligence.com/search,GET,Opera/8.67.(Windows 95; ka-GE) Presto/2.9.184 Version/11.00,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 322, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
922,Item not available in stock,404,2024-03-27 12:41:12.101284,46,212.121.121.41,https://www.apparentintelligence.com/product-detail,GET,Opera/8.70.(X11; Linux x86_64; ko-KR) Presto/2.9.190 Version/12.00,"Traceback (most recent call last):
  File ""/app/search.py"", line 23, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
923,Item not available in stock,404,2024-03-27 22:25:55.101284,175,152.29.115.141,https://www.apparentintelligence.com/product-detail,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3 rv:4.0; mai-IN) AppleWebKit/532.19.4 (KHTML, like Gecko) Version/4.0 Safari/532.19.4","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 13, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
924,User session expired,401,2024-03-28 00:41:46.101284,196,215.1.196.187,https://www.apparentintelligence.com/login,GET,Opera/8.17.(X11; Linux x86_64; ug-CN) Presto/2.9.177 Version/10.00,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 238, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
925,Payment gateway timeout,504,2024-03-28 01:12:01.101284,119,181.12.244.23,https://www.apparentintelligence.com/checkout,GET,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/55.0.896.0 Safari/533.0","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 177, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
926,Search query failed,500,2024-03-28 11:06:37.101284,69,209.67.45.96,https://www.apparentintelligence.com/search,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5; rv:1.9.6.20) Gecko/2020-06-07 16:32:29 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/cart.py"", line 452, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
927,Failed to load order history,500,2024-03-28 22:28:20.101284,16,185.123.195.254,https://www.apparentintelligence.com/order-history,PUT,Opera/8.38.(Windows NT 5.1; as-IN) Presto/2.9.176 Version/10.00,"Traceback (most recent call last):
  File ""/app/search.py"", line 473, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
928,Search query failed,500,2024-03-28 22:46:16.101284,48,219.26.79.34,https://www.apparentintelligence.com/search,GET,Opera/9.92.(X11; Linux i686; uk-UA) Presto/2.9.160 Version/12.00,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 304, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
929,Failed to load order history,500,2024-03-29 11:45:30.101284,197,205.173.204.32,https://www.apparentintelligence.com/order-history,GET,Mozilla/5.0 (Windows 95; ar-SY; rv:1.9.0.20) Gecko/2022-12-30 17:54:05 Firefox/3.6.3,"Traceback (most recent call last):
  File ""/app/account.py"", line 50, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
930,Search query failed,500,2024-03-30 02:44:10.101284,156,193.205.167.63,https://www.apparentintelligence.com/search,POST,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2024-09-23 05:10:11 Firefox/3.6.10,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 105, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
931,Cart update failed,400,2024-03-30 05:12:22.101284,18,211.177.44.90,https://www.apparentintelligence.com/cart,POST,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7 rv:2.0; pap-AN) AppleWebKit/534.9.4 (KHTML, like Gecko) Version/5.0.2 Safari/534.9.4","Traceback (most recent call last):
  File ""/app/order-history.py"", line 463, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
932,Failed to load order history,500,2024-03-30 10:34:30.101284,107,34.53.51.112,https://www.apparentintelligence.com/order-history,GET,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1),"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 262, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
933,Item not available in stock,404,2024-03-30 19:13:44.101284,136,183.215.17.25,https://www.apparentintelligence.com/product-detail,GET,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 385, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
934,Search query failed,500,2024-03-30 23:44:19.101284,30,25.102.29.156,https://www.apparentintelligence.com/search,PUT,Opera/8.70.(X11; Linux x86_64; af-ZA) Presto/2.9.161 Version/10.00,"Traceback (most recent call last):
  File ""/app/search.py"", line 450, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
935,Failed to load checkout page,503,2024-03-31 08:08:42.101284,137,175.91.40.22,https://www.apparentintelligence.com/checkout,DELETE,Opera/8.67.(Windows 95; sc-IT) Presto/2.9.185 Version/12.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 299, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
936,Failed to load product details,500,2024-03-31 08:52:36.101284,116,216.181.53.96,https://www.apparentintelligence.com/product-listing,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5; rv:1.9.5.20) Gecko/2024-01-03 04:29:27 Firefox/3.6.15,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 492, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
937,Failed to load product details,500,2024-04-01 09:21:03.101284,148,119.188.162.155,https://www.apparentintelligence.com/product-listing,PUT,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_1; rv:1.9.3.20) Gecko/2010-02-25 15:40:43 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/search.py"", line 137, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
938,Search query failed,500,2024-04-01 13:59:44.101284,15,20.67.13.34,https://www.apparentintelligence.com/search,DELETE,Opera/8.24.(Windows NT 5.1; ff-SN) Presto/2.9.169 Version/11.00,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 12, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
939,Failed to load product details,500,2024-04-01 16:26:56.101284,10,70.97.170.215,https://www.apparentintelligence.com/product-listing,POST,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 419, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
940,Failed to add item to wishlist,500,2024-04-01 19:12:12.101284,174,162.244.8.82,https://www.apparentintelligence.com/wishlist,PUT,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),"Traceback (most recent call last):
  File ""/app/login.py"", line 214, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
941,Failed to load order history,500,2024-04-01 19:55:48.101284,177,185.52.204.208,https://www.apparentintelligence.com/order-history,PUT,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.0),"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 127, in <module>
    raise Exception('User session expired')
Exception: User session expired"
942,Failed to load order history,500,2024-04-01 20:01:16.101284,81,213.178.143.194,https://www.apparentintelligence.com/order-history,DELETE,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.6.1 (KHTML, like Gecko) Version/4.0.4 Safari/532.6.1","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 429, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
943,Failed to load order history,500,2024-04-01 21:13:19.101284,151,138.96.113.177,https://www.apparentintelligence.com/order-history,PUT,Opera/9.49.(X11; Linux x86_64; ln-CD) Presto/2.9.175 Version/11.00,"Traceback (most recent call last):
  File ""/app/login.py"", line 27, in <module>
    raise Exception('User session expired')
Exception: User session expired"
944,Failed to load order history,500,2024-04-02 01:36:14.101284,138,165.5.117.48,https://www.apparentintelligence.com/order-history,PUT,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1),"Traceback (most recent call last):
  File ""/app/search.py"", line 75, in <module>
    raise Exception('User session expired')
Exception: User session expired"
945,User authentication failed,401,2024-04-02 02:11:40.101284,26,52.23.124.132,https://www.apparentintelligence.com/account,POST,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; an-ES) AppleWebKit/535.38.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.38.7","Traceback (most recent call last):
  File ""/app/account.py"", line 289, in <module>
    raise Exception('User session expired')
Exception: User session expired"
946,User authentication failed,401,2024-04-02 07:37:59.101284,113,161.122.58.129,https://www.apparentintelligence.com/account,GET,Opera/9.16.(Windows NT 6.0; ug-CN) Presto/2.9.163 Version/10.00,"Traceback (most recent call last):
  File ""/app/search.py"", line 474, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
947,Order placement timeout,504,2024-04-02 15:00:24.101284,190,25.12.53.110,https://www.apparentintelligence.com/checkout,DELETE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1 rv:5.0; ca-AD) AppleWebKit/534.34.5 (KHTML, like Gecko) Version/4.1 Safari/534.34.5","Traceback (most recent call last):
  File ""/app/login.py"", line 162, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
948,Failed to add item to wishlist,500,2024-04-02 18:55:35.101284,179,129.224.37.41,https://www.apparentintelligence.com/wishlist,GET,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/10.7c7735.0 Mobile/56T676 Safari/536.2","Traceback (most recent call last):
  File ""/app/cart.py"", line 191, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
